"name","sys_class_name","category","version","operational_status"
"/jira module on Apache Tomcat Application Server 7 listening on 8005, 8080 on c20awijira01","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 6.0 listening on 6162, 6161 on cl0bzskd","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 6.0 listening on 6162, 6161 on cl0bzske","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 6.0 listening on 6162, 6161 on el088sl3","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 6.0 listening on 6162, 6161 on el088sl4","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 6.0 listening on 6162, 6161 on el088sl5","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 6.0 listening on 6162, 6161 on el088sl6","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 6.0 listening on 8005, 8080, 8443, 8009 on el088sa3","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server 7.0 listening on 8005, 80, 8009 on e3088ti2","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server listening on 6162, 6161, 8008 on e3088sna","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server listening on 6162, 6161, 8008 on e3088snq","Applicazione","Resource","","Operational"
"/manager module on Apache Tomcat Application Server listening on 6162, 6161, 8008 on el088sq2","Applicazione","Resource","","Operational"
"/Nexaweb module on Apache Tomcat Application Server 5.5 listening on 9765, 7070, 8443, 8009 on se0bz2m4","Applicazione","Resource","","Operational"
"/Nexaweb module on Apache Tomcat Application Server 5.5 listening on 9765, 7070, 8443, 8009 on se0bz2m4","Applicazione","Resource","","Operational"
"/noticias_SCE module on Apache Tomcat Application Server 4.1 listening on 4205, 4209 on emapdl202","Applicazione","Resource","","Operational"
"/noticias_SCE module on Apache Tomcat Application Server 4.1 on emapdl202","Applicazione","Resource","","Operational"
"/nps module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on cl0awdssoa00","Applicazione","Resource","","Operational"
"/nps module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on cl0awdssoa01","Applicazione","Resource","","Operational"
"/nps module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on hl0awdssoa00","Applicazione","Resource","","Operational"
"/nps module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on hl0awdssoa01","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9398, 20436 on sl0mime2ba01","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9398, 40486 on el0awme2bw02","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9398, 40486 on el0awme2bw03","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9398, 40494 on cl0awme2bw04","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9398, 40494 on cl0awme2bw05","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9398, 40494 on el0awme2bw00","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9398, 40494 on el0awme2bw01","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 20432 on sl0mime2ba01","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 40482 on el0awme2bw02","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 40482 on el0awme2bw03","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 40492 on cl0awme2bw04","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 40492 on cl0awme2bw05","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 40492 on el0awme2bw00","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 40492 on el0awme2bw01","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 9300 on emgial402","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 9300 on emgial402des","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9399, 9300 on emgial402pre","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl203","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl203pre","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl204","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl204pre","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl209","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl209pre","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl210","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 listening on 9499, 9400 on emsevl210pre","Applicazione","Resource","","Operational"
"/p2pd module on Apache Tomcat Application Server 6.0 on sl0mime2ba01","Applicazione","Resource","","Operational"
"/Portal/applications module on Apache Tomcat Application Server 5.0 on c3088lo1","Applicazione","Resource","","Operational"
"/Portal/applications module on Apache Tomcat Application Server 5.0 on e3088lo1","Applicazione","Resource","","Operational"
"/Portal/applications module on Apache Tomcat Application Server 5.0 on e3088lo2","Applicazione","Resource","","Operational"
"/Portal/applications module on Apache Tomcat Application Server 5.0 on e30bzlo1","Applicazione","Resource","","Operational"
"/roma module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on cl0awdssoa00","Applicazione","Resource","","Operational"
"/roma module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on cl0awdssoa01","Applicazione","Resource","","Operational"
"/roma module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on hl0awdssoa00","Applicazione","Resource","","Operational"
"/roma module on Apache Tomcat Application Server 7 listening on 8005, 8080, 9029, 8444, 8443 on hl0awdssoa01","Applicazione","Resource","","Operational"
"/rs module on Apache Tomcat Application Server 6.0 listening on 9065, 9090, 8443, 9669 on cl0aeglima00.risorse.enel","Applicazione","Resource","","Operational"
"/rs module on Apache Tomcat Application Server 6.0 listening on 9065, 9090, 8443, 9669 on el0aeglima00.risorse.enel","Applicazione","Resource","","Operational"
"/work/oracle/app/runtime-11.2.0/jdbc/lib/ojdbc6.jar application on Red Hat JBoss Application Server 7.1 on hl088am1","Applicazione","Resource","","Operational"
"01-per","Applicazioni bilanciamento del carico","ELB","","Operational"
"01-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"01-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"01-pro-PublicELB","Applicazioni bilanciamento del carico","","","Operational"
"01-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"01-qua","Applicazioni bilanciamento del carico","","","Operational"
"01-qua-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"02-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"02-pro","Applicazioni bilanciamento del carico","","","Operational"
"02-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"02-qua-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"03-qua-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"04-qua-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"05-qua-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"118986081-per","Applicazioni bilanciamento del carico","ELB","","Operational"
"1st_apache","Applicazione","Resource","","Operational"
"1st_apache","Applicazione","Resource","","Operational"
"1st_apache_el088spn","Applicazione","Resource","","Operational"
"1st_apache_el088spn","Applicazione","Resource","","Operational"
"1st_apache_el088spo","Applicazione","Resource","","Operational"
"1st_apache_el088spo","Applicazione","Resource","","Operational"
"2Beat_CKS","Servizio infrastrutturale","General","","Operational"
"2Beat_INT","Servizio infrastrutturale","General","","Operational"
"2Beat_WKF","Servizio infrastrutturale","General","","Operational"
"2ONE_Catalog_APC_Module","Servizio infrastrutturale","General","","Operational"
"3w-collenelalert","Applicazioni bilanciamento del carico","ELB","","Operational"
"3w-collenelservizioelettrico","Applicazioni bilanciamento del carico","ELB","","Operational"
"3w-collenelsole","Applicazioni bilanciamento del carico","ELB","","Operational"
"3w-collfutur-e","Applicazioni bilanciamento del carico","ELB","","Operational"
"4elepdces-pro","Applicazioni bilanciamento del carico","","","Operational"
"4elepdcsv-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"4ele_accesso_internet","Servizio infrastrutturale","General","","Operational"
"4ele_accesso_intranet","Servizio infrastrutturale","General","","Operational"
"4ele_fs_share","Applicazione","Resource","","Operational"
"4ele_infr_internet","Applicazione","Resource","","Operational"
"4ele_infr_intranet","Applicazione","Resource","","Operational"
"4ele_ins_richiesta","Servizio infrastrutturale","General","","Operational"
"4ele_int_pod","Servizio infrastrutturale","General","","Operational"
"4ele_int_richiesta","Servizio infrastrutturale","General","","Operational"
"4ele_int_sgq","Servizio infrastrutturale","General","","Operational"
"4ele_ipe_istanza","Applicazione","Resource","","Operational"
"4ele_iprocess","Applicazione","Resource","","Operational"
"4ele_iprocess_infrastruttura","Applicazione","Resource","","Operational"
"4ele_portale_inter","Applicazione","Resource","","Operational"
"4ele_portale_intra","Applicazione","Resource","","Operational"
"4ele_produttori_dev","Servizio infrastrutturale","General","","Operational"
"4ele_produttori_ed","Servizio infrastrutturale","General","","Operational"
"4ele_produttori_intranet","Servizio infrastrutturale","General","","Operational"
"4ele_produttori_sel","Servizio infrastrutturale","General","","Operational"
"4ele_prod_infr","Applicazione","Resource","","Operational"
"4ele_prod_intra_infr","Applicazione","Resource","","Operational"
"4ele_prod_intra_portale","Applicazione","Resource","","Operational"
"4ele_prod_portale","Applicazione","Resource","","Operational"
"4ele_spagobi_accesso","Servizio infrastrutturale","General","","Operational"
"4ele_spagobi_infr","Applicazione","Resource","","Operational"
"4ele_spagobi_portale","Applicazione","Resource","","Operational"
"4ele_tibco","Applicazione","Resource","","Operational"
"4ele_tibco_infrastruttura","Applicazione","Resource","","Operational"
"4ele_ver_ind","Servizio infrastrutturale","General","","Operational"
"4ele_vista_code","Servizio infrastrutturale","General","","Operational"
"4ele_wstibco","Servizio infrastrutturale","General","","Operational"
"4ele_wstibco_dmz","Servizio infrastrutturale","General","","Operational"
"4gas_accesso_internet","Servizio infrastrutturale","General","","Operational"
"4gas_accesso_intranet","Servizio infrastrutturale","General","","Operational"
"4gas_fs_share","Applicazione","Resource","","Operational"
"4gas_infr_internet","Applicazione","Resource","","Operational"
"4gas_infr_intranet","Applicazione","Resource","","Operational"
"4gas_ipe_istanza","Applicazione","Resource","","Operational"
"4gas_iprocess","Applicazione","Resource","","Operational"
"4gas_iprocess_infr","Applicazione","Resource","","Operational"
"4gas_portale_internet","Applicazione","Resource","","Operational"
"4gas_portale_intranet","Applicazione","Resource","","Operational"
"4gas_tibco","Applicazione","Resource","","Operational"
"4gas_tibco_infr","Applicazione","Resource","","Operational"
"4kerb-pro","Applicazioni bilanciamento del carico","","","Operational"
"708_Reports module on Apache Tomcat Application Server 6.0 listening on 8005, 9080, 8009 on e3088go9","Applicazione","Resource","","Operational"
"770consoltest-pro","Applicazioni bilanciamento del carico","","","Operational"
"a2a_workflow_tibco","Servizio infrastrutturale","General","","Operational"
"abcdefghil-pro","Applicazioni bilanciamento del carico","ALB","","Operational"
"abilitazioni module on Apache Tomcat Application Server 8.0 listening on 8005, 8080, 8009 on p80bzse1","Applicazione","Resource","","Operational"
"ac module on Apache Tomcat Application Server 6.0 on e8088vc4","Applicazione","Resource","","Operational"
"ac module on Apache Tomcat Application Server 6.0 on e80bzvc4","Applicazione","Resource","","Operational"
"ac module on Apache Tomcat Application Server 6.0 on e80bzvc4","Applicazione","Resource","","Operational"
"acadlv-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"acadlv-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"acadlv-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"acadlv-tes","Applicazioni bilanciamento del carico","ELB","","Operational"
"acamgmt-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"acamgmt-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"acamgmt-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"acamgmt-tes","Applicazioni bilanciamento del carico","ELB","","Operational"
"accelio_dip","Applicazione","Resource","","Operational"
"ACCESO_CITRIX","Applicazione","Resource","","Operational"
"ACCESO_ENTRADA_INTERNET","Applicazione","Resource","","Operational"
"ACCESO_INTERNET_CANAL_WEB","Applicazione","Resource","","Operational"
"ACCESO_SC4I_CHILE","Applicazione","Resource","","Operational"
"ACCESO_SYNERGIA_PERU","Applicazione","Resource","","Operational"
"ACCESO_S_TERMINAL","Applicazione","Resource","","Operational"
"Accessi_Falliti","Servizio infrastrutturale","General","","Operational"
"accessi_internet","Servizio infrastrutturale","General","","Operational"
"accessi_intranet","Servizio infrastrutturale","General","","Operational"
"accesso_b3g","Servizio infrastrutturale","General","","Operational"
"accesso_bi","Servizio infrastrutturale","General","","Operational"
"accesso_crm","Servizio infrastrutturale","General","","Operational"
"accesso_eai","Servizio infrastrutturale","General","","Operational"
"accesso_EAI_CRMT","Servizio infrastrutturale","General","","Operational"
"accesso_egc","Servizio infrastrutturale","General","","Operational"
"accesso_eim","Servizio infrastrutturale","General","","Operational"
"accesso_ems","Servizio infrastrutturale","General","","Operational"
"accesso_kh","Servizio infrastrutturale","General","","Operational"
"accesso_marketing","Servizio infrastrutturale","General","","Operational"
"accesso_online","Servizio infrastrutturale","General","","Operational"
"accesso_prm","Servizio infrastrutturale","General","","Operational"
"accesso_web_adele","Servizio infrastrutturale","General","","Operational"
"accesso_web_aire","Servizio infrastrutturale","General","","Operational"
"accesso_web_ap","Servizio infrastrutturale","General","","Operational"
"accesso_web_ardesia","Servizio infrastrutturale","General","","Operational"
"accesso_web_aria","Servizio infrastrutturale","General","","Operational"
"accesso_web_atlante","Servizio infrastrutturale","General","","Operational"
"accesso_web_damasco","Servizio infrastrutturale","General","","Operational"
"accesso_web_damascolight_argentina","Servizio infrastrutturale","General","","Operational"
"accesso_web_damascolight_brazil_ampla","Servizio infrastrutturale","General","","Operational"
"accesso_web_damascolight_brazil_coelce","Servizio infrastrutturale","General","","Operational"
"accesso_web_damascolight_chile","Servizio infrastrutturale","General","","Operational"
"accesso_web_gcweb","Servizio infrastrutturale","General","","Operational"
"accesso_web_gessy","Servizio infrastrutturale","General","","Operational"
"accesso_web_global_tdb","Servizio infrastrutturale","General","","Operational"
"accesso_web_italy_TdB","Servizio infrastrutturale","General","","Operational"
"accesso_web_mare","Servizio infrastrutturale","General","","Operational"
"accesso_web_npm","Servizio infrastrutturale","General","","Operational"
"accesso_web_npm","Servizio infrastrutturale","General","","Operational"
"accesso_web_piu_patrimoniale","Servizio infrastrutturale","General","","Operational"
"accesso_web_qsa_ele","Servizio infrastrutturale","General","","Operational"
"accesso_web_qsa_gas","Servizio infrastrutturale","General","","Operational"
"accesso_web_scm","Servizio infrastrutturale","General","","Operational"
"accesso_web_scm_italy","Servizio infrastrutturale","General","","Operational"
"accesso_web_sigrafweb","Servizio infrastrutturale","General","","Operational"
"accesso_workflow","Servizio infrastrutturale","General","","Operational"
"accettazione_articoli","Applicazione","Resource","","Operational"
"ACC_Module","Servizio infrastrutturale","General","","Operational"
"ACEFATcolaslb","Applicazioni bilanciamento del carico","ELB","","Operational"
"ACEFATprodaslblb","Applicazioni bilanciamento del carico","ELB","","Operational"
"ACEFAT_module","Servizio infrastrutturale","General","","Operational"
"ACI_Module","Servizio infrastrutturale","General","","Operational"
"ACI_Module","Servizio infrastrutturale","General","","Operational"
"Acquisizione Change Device_RcR","Servizio infrastrutturale","General","","Operational"
"acquisizione_coordinate","Servizio infrastrutturale","General","","Operational"
"ACS_server module on IBM WebSphere Application Server 6.0 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 6.0 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 6.0 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 6.0 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 6.0 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 6.0 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"ACS_server module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"adapter_pm_multisap","Applicazione","Resource","","Operational"
"adapter_sap_ela_pm","Applicazione","Resource","","Operational"
"adapter_sap_ela_wti","Applicazione","Resource","","Operational"
"adapter_sap_global_pm","Applicazione","Resource","","Operational"
"adapter_sap_global_wti","Applicazione","Resource","","Operational"
"adapter_sap_italia_pm","Applicazione","Resource","","Operational"
"adapter_sap_italia_wti","Applicazione","Resource","","Operational"
"adapter_sap_wti_gem","Applicazione","Resource","","Operational"
"addm","Servizio infrastrutturale","General","","Operational"
"addm","Servizio infrastrutturale","General","","Operational"
"addm_consolidator","Applicazione","Resource","","Operational"
"addm_consolidator","Applicazione","Resource","","Operational"
"addm_windows_proxy","Applicazione","Resource","","Operational"
"addm_windows_proxy","Applicazione","Resource","","Operational"
"adele-col-dmz-Qual-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"adele-col-Qual","Applicazioni bilanciamento del carico","ELB","","Operational"
"adele-pre-dmz-Svil-PublicELB","Applicazioni bilanciamento del carico","","","Operational"
"adele-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"ADELE-Prod-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"adele-ws-Prod","Applicazioni bilanciamento del carico","ELB","","Operational"
"adele-ws-qual","Applicazioni bilanciamento del carico","","","Operational"
"adele01-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"adelepre-per","Applicazioni bilanciamento del carico","","","Operational"
"ADELEsvilfefelb","Applicazioni bilanciamento del carico","","","Operational"
"ADEprodfelb","Applicazioni bilanciamento del carico","ELB","","Operational"
"ADEprodfelb2","Applicazioni bilanciamento del carico","ELB","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as cs3pre.emcs3w009pre.esp.e-corpnet.org","Applicazione","Resource","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as cs3pre.emcs3w010pre.esp.e-corpnet.org","Applicazione","Resource","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as FHR_emcs3w802.emcs3w802","Applicazione","Resource","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as FRH_emcs3w801.emcs3w801.esp.e-corpnet.org","Applicazione","Resource","","Operational"
"ADFS","Servizio infrastrutturale","General","","Operational"
"adhocwar module on Apache Tomcat Application Server 5.0 listening on 8001 on e3088bo1","Applicazione","Resource","","Operational"
"adhocwar module on Apache Tomcat Application Server 5.0 listening on 8005, 8001 on e30bzbo1","Applicazione","Resource","","Operational"
"adhocwar module on Apache Tomcat Application Server 5.0 listening on 8005, 8001 on e30bzbo2","Applicazione","Resource","","Operational"
"adhocwar module on Apache Tomcat Application Server 5.0 listening on 8005, 8001 on e30bzbo5","Applicazione","Resource","","Operational"
"ADL","Servizio infrastrutturale","General","","Operational"
"adl","Applicazione","Resource","","Operational"
"admdweammro","Applicazione","Resource","","Operational"
"admdweamwmro","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5 listening on 8005, 8080, 8009 on c2088ui2","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 listening on 8001 on e3088bo1","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 listening on 8005, 8001 on e30bzbo1","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 listening on 8005, 8001 on e30bzbo2","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 listening on 8005, 8001 on e30bzbo5","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 listening on 8005, 8080, 8009 on emamel703","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 listening on 8005, 8080, 8009 on emamel707bis.endesa.es","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 listening on 8005, 8080, 8009 on emamel742pre","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 on c3088lo1","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 on e3088lo1","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 on e3088lo2","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 on e30bzlo1","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.0 on el088si7","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 8080, 8009 on c80ahcfaca00","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 8080, 8009 on e3088mg3","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 8080, 8009 on e3088mg4","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 8080, 8009 on e80ahcfaca00","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 8080, 8009 on s80ahcfaca00","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 9080, 8016, 3001 on c80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 9080, 8016, 3001 on e80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 9080, 8016, 3001 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8006, 9081, 8017 on c80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8006, 9081, 8017 on e80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8006, 9081, 8017 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8007, 9082, 8018 on c80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8007, 9082, 8018 on e80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8007, 9082, 8018 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8008, 9083, 8019 on c80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8008, 9083, 8019 on e80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8008, 9083, 8019 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8010, 9084, 8015 on c80ahcfaca01","Applicazione","Resource","","Operational"
