"name","sys_class_name","category","version","operational_status"
"09-feeds-XAFDIDS.ear module on Oracle WebLogic Server 11g Release 1 identified as XEBPMServer","Applicazione","Resource","","Operational"
"09-feeds-XAFDIDS.ear module on Oracle WebLogic Server 11g Release 1 identified as XEBPMServer_master","Applicazione","Resource","","Operational"
"09-feeds-XAFDIDS.ear module on Oracle WebLogic Server Cluster 11g Release 1 XEBPMCluster","Applicazione","Resource","","Operational"
"10patches module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"1waspcol-qua","Applicazioni bilanciamento del carico","","","Operational"
"20thirdparty module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"2bdimdev-dev","Applicazioni bilanciamento del carico","NLB","","Operational"
"2bdimdev2-dev","Applicazioni bilanciamento del carico","","","Operational"
"2bdimuat-qua","Applicazioni bilanciamento del carico","NLB","","Operational"
"2BEAT- PERU","Servizio infrastrutturale","General","","Operational"
"2beat4ssds-qua","Applicazioni bilanciamento del carico","","","Operational"
"2One Catalog (Workflow)","Servizio infrastrutturale","General","","Operational"
"2One Catalog TEMPLATE","Servizio infrastrutturale","General","","Operational"
"2ONE SAP SRM (WorkFlow)","Servizio infrastrutturale","General","","Operational"
"3dmod-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"3dmodeu-pro","Applicazioni bilanciamento del carico","ALB","","Operational"
"3dmodlat-pro","Applicazioni bilanciamento del carico","ALB","","Operational"
"3imageinte-tes","Applicazioni bilanciamento del carico","","","Operational"
"40models module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"4ele-pro-PublicNLB","Applicazioni bilanciamento del carico","NLB","","Operational"
"4elecoll-qua-PublicNLB","Applicazioni bilanciamento del carico","NLB","","Operational"
"4elecolwse-qua-PublicELB","Applicazioni bilanciamento del carico","","","Operational"
"4elepdc-pro-PublicNLB","Applicazioni bilanciamento del carico","NLB","","Operational"
"4elepdcdev-dev-PublicNLB","Applicazioni bilanciamento del carico","NLB","","Operational"
"4eleppw-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"4eleppwcol-qua-PublicELB","Applicazioni bilanciamento del carico","","","Operational"
"4eleprews-per","Applicazioni bilanciamento del carico","","","Operational"
"4eleprews01-per","Applicazioni bilanciamento del carico","","","Operational"
"4elews-pro","Applicazioni bilanciamento del carico","","","Operational"
"50xmeta module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"5ppa-pro","Applicazioni bilanciamento del carico","NLB","","Operational"
"5ppa-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"5ppapre-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"5ppapre-qua-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"5rodev-dev-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"5roiber-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"5roiprotem-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"5roprod-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"5rosa-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"5rosaprotm-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"5RO_Argentina","Servizio infrastrutturale","General","","Operational"
"5RO_Brasil_CE","Servizio infrastrutturale","General","","Operational"
"5RO_Brasil_Cien","Servizio infrastrutturale","General","","Operational"
"5RO_Brasil_GO","Servizio infrastrutturale","General","","Operational"
"5RO_Brasil_RJ","Servizio infrastrutturale","General","","Operational"
"5RO_Brasil_SP","Servizio infrastrutturale","General","","Operational"
"5RO_Chile","Servizio infrastrutturale","General","","Operational"
"5RO_Colombia","Servizio infrastrutturale","General","","Operational"
"5RO_Peru","Servizio infrastrutturale","General","","Operational"
"5RO_ROMANIA","Servizio infrastrutturale","General","","Operational"
"60isf module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"70imam module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"a7c2ca10d4f2511e99a380258d5bbcef","Applicazioni bilanciamento del carico","ELB","","Operational"
"ABB ProMod2","Servizio infrastrutturale","General","","Operational"
"abobono-pro","Applicazioni bilanciamento del carico","NLB","","Operational"
"accbalan-pro","Applicazioni bilanciamento del carico","","","Operational"
"accdes-dev","Applicazioni bilanciamento del carico","","","Operational"
"accessigem-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"accessigem-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"AcefatProject module on Apache Tomcat Application Server 7.0 listening on 8005, 8080, 8009 on c20awiiogf01","Applicazione","Resource","","Operational"
"AcefatProject module on Apache Tomcat Application Server 7.0 listening on 8005, 8080, 8009 on e20aeiagua03","Applicazione","Resource","","Operational"
"AcefatProject module on Apache Tomcat Application Server 7.0 listening on 8005, 8080, 8009 on s20awiioga02","Applicazione","Resource","","Operational"
"AcefatProject module on Apache Tomcat Application Server 7.0 listening on 8005, 8080, 8009 on s20awiioga02","Applicazione","Resource","","Operational"
"acefatscqa-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"acefatscqa-tes","Applicazioni bilanciamento del carico","ELB","","Operational"
"acefatsqa-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"acefgdsext-pro-PublicELB","Applicazioni bilanciamento del carico","NLB","","Operational"
"acmp-pro-PublicELB","Applicazioni bilanciamento del carico","","","Operational"
"acms-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"ACS_server module on IBM WebSphere Application Server 6.0 identified as server1","Applicazione","Resource","","Operational"
"actuacionGenericaSynergia.war application on WildFly 8.1 identified as i1jbei_wscom1 on el0apmwebj02.risorse.enel","Applicazione","Resource","","Operational"
"actuacionGenericaSynergia.war application on WildFly 8.1 identified as i1jbei_wscom2 on el0apmwebj03.risorse.enel","Applicazione","Resource","","Operational"
"actuacionGenericaSynergia.war application on WildFly 8.2 identified as i1jbci_epica2 on cl0acmepia04.risorse.enel","Applicazione","Resource","","Operational"
"actuacionGenericaSynergia.war application on WildFly 8.2 identified as i1jbci_epica3 on cl0acmepia04.risorse.enel","Applicazione","Resource","","Operational"
"actuacionGenericaSynergia.war application on WildFly 8.2 identified as i1jbei_epica6 on el0acmepia32.risorse.enel","Applicazione","Resource","","Operational"
"actuacionGenericaSynergia.war application on WildFly 8.2 identified as i3jbcepicae4e3 on claacmepij03","Applicazione","Resource","","Operational"
"actualizacion-0.0.1-SNAPSHOT.war application on WildFly 8.2 identified as i1jbci_epica3 on cl0acmepia04.risorse.enel","Applicazione","Resource","","Operational"
"actualizacion-0.0.1-SNAPSHOT.war application on WildFly 8.2 identified as i1jbei_epica6 on el0acmepia32.risorse.enel","Applicazione","Resource","","Operational"
"actualizacion-0.0.1-SNAPSHOT.war application on WildFly 8.2 identified as i3jbcepicae4e3 on claacmepij03","Applicazione","Resource","","Operational"
"actualizaEDESynergia.war application on WildFly 8.2 identified as i1jbci_epica2 on cl0acmepia04.risorse.enel","Applicazione","Resource","","Operational"
"actualizaEDESynergia.war application on WildFly 8.2 identified as i1jbci_epica3 on cl0acmepia04.risorse.enel","Applicazione","Resource","","Operational"
"actualizaEDESynergia.war application on WildFly 8.2 identified as i1jbei_epica6 on el0acmepia32.risorse.enel","Applicazione","Resource","","Operational"
"actualizaEDESynergia.war application on WildFly 8.2 identified as i3jbcepicae4e3 on claacmepij03","Applicazione","Resource","","Operational"
"ad-dev","Applicazioni bilanciamento del carico","","","Operational"
"ad-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"ad-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"ADAM: Applicativo DPI, attrezzature e mezzi speciali","Servizio infrastrutturale","General","","Operational"
"adamprod-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"ADELE catalogo ruoli BSN","Servizio infrastrutturale","General","","Operational"
"ADELE INFRA","Servizio infrastrutturale","General","","Operational"
"ADELE Mobile","Servizio infrastrutturale","General","","Operational"
"adeletest-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as cs3pre.emcs3w009pre.esp.e-corpnet.org","Applicazione","Resource","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as FHR_emcs3w802.emcs3w802","Applicazione","Resource","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as FHR_emcs3w802.emcs3w802","Applicazione","Resource","","Operational"
"ADFBCManager module on Oracle Application Server OC4J Instance 10g Release 2 identified as FRH_emcs3w801.emcs3w801.esp.e-corpnet.org","Applicazione","Resource","","Operational"
"adl01-pro","Applicazioni bilanciamento del carico","NLB","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 8080, 8009 on e80ahcfaca00","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 8080, 8009 on e80ahcfaca00","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8005, 9080, 8016, 3001 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8006, 9081, 8017 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8007, 9082, 8018 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8008, 9083, 8019 on s80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8010, 9084, 8015 on c80ahcfaca01","Applicazione","Resource","","Operational"
"admin module on Apache Tomcat Application Server 5.5 listening on 8010, 9084, 8015 on s80ahcfaca01","Applicazione","Resource","","Operational"
"adminconsole module on Apache Tomcat Application Server 5.5 listening on 6007, 6005 on emeviz201","Applicazione","Resource","","Operational"
"adminservice#11.1.1 module on Oracle WebLogic Server Cluster 11g Release 1 bi_cluster","Applicazione","Resource","","Operational"
"adminservice#11.1.1 module on Oracle WebLogic Server Cluster 11g Release 1 bi_cluster","Applicazione","Resource","","Operational"
"adminservice#11.1.1 module on Oracle WebLogic Server Cluster 11g Release 1 bi_cluster","Applicazione","Resource","","Operational"
"adminservice#11.1.1 module on Oracle WebLogic Server Cluster 11g Release 1 bi_cluster","Applicazione","Resource","","Operational"
"adminservice#11.1.1 module on Oracle WebLogic Server Cluster 11g Release 1 bi_cluster","Applicazione","Resource","","Operational"
"adminservice#11.1.1 module on Oracle WebLogic Server Cluster 11g Release 1 bi_cluster","Applicazione","Resource","","Operational"
"admintools module on Apache Tomcat Application Server 7.0 listening on 8005, 8080 on c2aawdmona07","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.0 listening on 8005, 8080, 8443 on cl0awcbhga00","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080 on claawgtrda01","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080 on elaawgtrda00","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080 on elaawgtrda01","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080 on s80awiobja00","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080 on s80awiobja00","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080 on s80awiobja00","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080, 8443 on cl0awiobja00","Applicazione","Resource","","Operational"
"AdminTools module on Apache Tomcat Application Server 8.5 listening on 8005, 8080, 8443 on cl0awiobja01","Applicazione","Resource","","Operational"
"admin_war module on IBM WebSphere Application Server 8.0 identified as server1","Applicazione","Resource","","Operational"
"admlect-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"admlect-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"admlect-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"admlect-qua-PublicELB","Applicazioni bilanciamento del carico","","","Operational"
"admlectws-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"admlectws-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"admlectws-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"admlectws-qua-PublicELB","Applicazioni bilanciamento del carico","","","Operational"
"admlectws01-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"admprimion-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"admprimion-pro","Applicazioni bilanciamento del carico","","","Non-Operational"
"admprimion-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"admprimion01-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"adm_lectura.war application on WildFly 8.1 identified as i1jbci_webcom1 on cl0apmwmoj00.risorse.enel","Applicazione","Resource","","Operational"
"adm_morosidad.war application on WildFly 8.1 identified as i1jbci_webcom1 on cl0apmwmoj00.risorse.enel","Applicazione","Resource","","Operational"
"adm_morosidad.war application on WildFly 8.1 identified as i1jbsi_webcom1 on sl0apmwmoj00.risorse.enel","Applicazione","Resource","","Operational"
"ADN SPAIN","Servizio infrastrutturale","General","","Operational"
"adobestat-pro-PublicNLB","Applicazioni bilanciamento del carico","NLB","","Operational"
"adpre-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"adsvil-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"Advanced Analitycs I&TS","Servizio infrastrutturale","General","","Operational"
"aemdev1-dev-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"aemoncldim-tes","Applicazioni bilanciamento del carico","ALB","","Operational"
"aemoncloud01-tes","Applicazioni bilanciamento del carico","ALB","","Operational"
"aemoncloud02-tes","Applicazioni bilanciamento del carico","ALB","","Operational"
"aemsvil-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"aemsvillog-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"afariaapn-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"AFC Budget","Icona applicazione Citrix","Virtual Applications","","Operational"
"AFC Operational Reporting","Servizio infrastrutturale","General","","Operational"
"afiliacionPeru.war application on WildFly 8.1 identified as i1jbsi_webcom1 on sl0apmwmoj00.risorse.enel","Applicazione","Resource","","Operational"
"afm110endesa.war application on WildFly 9.0 identified as i1jbcgofama1 on claaemgeoj00","Applicazione","Resource","","Operational"
"AFUInfoCenter module on IBM WebSphere Application Server 8.0 identified as afuHelpServer","Applicazione","Resource","","Operational"
"AFUUpdateSite module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"afu_api module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"afu_birt_ear module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"afu_config module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"afu_dashboard module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"afu_metadata_web module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"afu_services module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"afu_web module on IBM WebSphere Application Server 8.0 identified as afuServer","Applicazione","Resource","","Operational"
"agenda-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"Agendamiento (E-@AGENDA) - CAMO","Servizio infrastrutturale","General","","Operational"
"Agendamiento (E-@AGENDA) - DACS-Calentadores","Servizio infrastrutturale","General","","Operational"
"Agendamiento (E-@AGENDA) - División MMT","Servizio infrastrutturale","General","","Operational"
"Agendamiento (E-@AGENDA) - Nuevos Suministros Bogota","Servizio infrastrutturale","General","","Operational"
"Agendamiento (E-@AGENDA) - Nuevos Suministros Cundinamarca","Servizio infrastrutturale","General","","Operational"
"Agendamiento (E-@AGENDA) - Responsabilidad Civil","Servizio infrastrutturale","General","","Operational"
"Agendamiento (E-@AGENDA) - Revisión Proyectos","Servizio infrastrutturale","General","","Operational"
"Agendamiento (E-@AGENDA) - ROE Único","Servizio infrastrutturale","General","","Operational"
"Agentds","Servizio infrastrutturale","General","","Operational"
"agentmgmt module on Apache Tomcat Application Server 7.0 listening on 9000, 8443, 8444 on e2aawgwhia00","Applicazione","Resource","","Operational"
"AggregatorServiceTools.war application on Red Hat JBoss Application Server 7 identified as ecarQAeMWAggregator Enterprise edition on hl0awiemmd00","Applicazione","Resource","","Operational"
"AggregatorServiceTools.war application on Red Hat JBoss Application Server 7 identified as ecarQAeMWAggregator Enterprise edition on hl0awiemmd00","Applicazione","Resource","","Operational"
"agoraint2-tes","Applicazioni bilanciamento del carico","","","Operational"
"agoraperf-per","Applicazioni bilanciamento del carico","ELB","","Operational"
"agoratest-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"agoratest-tes","Applicazioni bilanciamento del carico","ELB","","Operational"
"agoratest01-tes","Applicazioni bilanciamento del carico","ELB","","Operational"
"agorauat-tra","Applicazioni bilanciamento del carico","ELB","","Operational"
"agorauat2-tra","Applicazioni bilanciamento del carico","ELB","","Operational"
"aguicol-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"aguidev-dev","Applicazioni bilanciamento del carico","ELB","","Operational"
"aguiespro-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"aguiesuat-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"aguiprd-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"AIC Rio","Servizio infrastrutturale","General","","Operational"
"AIDA -Gestione infortuni e near miss","Servizio infrastrutturale","General","","Operational"
"AIDA Mobile -Gestione infortuni e near miss","Servizio infrastrutturale","General","","Operational"
"AIFWS_war module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"AIFWS_war module on IBM WebSphere Application Server 8.5 identified as server1","Applicazione","Resource","","Operational"
"aip-designstudio-ear-9.2.ear application on Red Hat JBoss Application Server 6.4 Enterprise edition on claawgtrua00","Applicazione","Resource","","Operational"
"aip-designstudio-ear-9.2.ear application on Red Hat JBoss Application Server 6.4 Enterprise edition on claawgtrua01","Applicazione","Resource","","Operational"
"aip-designstudio-ear-9.2.ear application on Red Hat JBoss Application Server 6.4 Enterprise edition on elaawgtrua01","Applicazione","Resource","","Operational"
"aip-designstudio-ear-9.2.ear application on Red Hat JBoss Application Server 6.4 Enterprise edition on elaawgtrua02","Applicazione","Resource","","Operational"
"AIRE EE","Servizio infrastrutturale","General","","Operational"
"aire-pro","Applicazioni bilanciamento del carico","NLB","","Operational"
"aire-tra","Applicazioni bilanciamento del carico","NLB","","Operational"
"airepro-pro","Applicazioni bilanciamento del carico","","","Operational"
"aireqro-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"airexxiext-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"airexxiext01-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"airexxihc-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"airexxihc-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"airexxihc01-pro-PublicELB","Applicazioni bilanciamento del carico","ELB","","Operational"
"airexxinew-pro","Applicazioni bilanciamento del carico","","","Operational"
"airexxipre-qua","Applicazioni bilanciamento del carico","ELB","","Operational"
"airexxipro-pro","Applicazioni bilanciamento del carico","ELB","","Operational"
"aire_aut module on Apache Tomcat Application Server 7.0 listening on 8005, 8080, 8009 on emgcpw105","Applicazione","Resource","","Operational"
"Ajuste de Proteções Goias Brazil","Servizio infrastrutturale","General","","Operational"
"Alberta market adapter","Servizio infrastrutturale","General","","Operational"
"albmktsyn-pro-PublicALB","Applicazioni bilanciamento del carico","ALB","","Operational"
"albpwaycol-qua","Applicazioni bilanciamento del carico","ALB","","Operational"
"albpwaypro-pro","Applicazioni bilanciamento del carico","ALB","","Operational"
"albsp-dev","Applicazioni bilanciamento del carico","ALB","","Operational"
"albspbe-dev","Applicazioni bilanciamento del carico","ALB","","Operational"
"albspbe-pro","Applicazioni bilanciamento del carico","ALB","","Operational"
"albspbe-qua","Applicazioni bilanciamento del carico","ALB","","Operational"
"albspdev-dev","Applicazioni bilanciamento del carico","ALB","","Operational"
"albspui-dev","Applicazioni bilanciamento del carico","ALB","","Operational"
"albspui-pro","Applicazioni bilanciamento del carico","ALB","","Operational"
