"name","sys_class_name","category","version","operational_status"
"Control-M/Agent Listener 9.0.00 identified as elabzismpw00 on elabzismpw00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzismpw01 on elabzismpw01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa07 on elabzmenaa07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa10 on elabzmenaa10","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa11 on elabzmenaa11","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa23 on elabzmenaa23","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa28 on elabzmenaa28","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa29 on elabzmenaa29","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa30 on elabzmenaa30","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa31 on elabzmenaa31","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa42 on elabzmenaa42","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa43 on elabzmenaa43","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa44 on elabzmenaa44","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa45 on elabzmenaa45","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa46 on elabzmenaa46","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa47 on elabzmenaa47.enelint.global","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenaa50 on elabzmenaa50","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenad02 on elabzmenad02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenad07 on elabzmenad07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenad17 on elabzmenad17","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenad18 on elabzmenad18","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elabzmenad31 on elabzmenad31","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as elacwertua00 on elacwertua00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as EWAAEMCLIF00 on ewaaemclif00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as EWAAWGF2BA00_2 on ewaawgf2ba00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as EWAAWGF2BA00_3 on ewaawgf2ba00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as EWAAWMRISA00_1 on ewaawmrisa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hl0awimaea03 on hl0awimaea03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hl0azigdaa00 on hl0azigdaa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaacgdaka00 on ip-10-152-25-9","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaacgdakd00 on ip-10-152-26-59","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaacgprid00 on ip-10-154-82-96","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaacgprif00 on ip-10-154-80-124","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawcglbf00 on hlaawcglbf00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawi2bea00 on hlaawi2bea00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawiadsa00 on hlaawiadsa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawibeta00 on hlaawibeta00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawibeta01 on hlaawibeta01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawibeta02 on hlaawibeta02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawimutd00 on hlaawimutd03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawimutd00 on hlaawimutd04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawisaaf00 on hlaawisaaf00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawisaaf05 on hlaawisaaf05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawisaaf06 on hlaawisaaf06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawme4da00 on hlaawme4da00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawmemmf01 on hlaawmemmf01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as hlaawmemmf02 on hlaawmemmf02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as ip-10-152-4-118 on slaaemkrod24","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as localhost on slaawiquta01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaacmsaad00 on plaacmsaad00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamya00 on plaaeiamya00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamya04 on plaaeiamya04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamya05 on plaaeiamya05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyd04 on plaaeiamyd04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyj00 on plaaeiamyj00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyj01 on plaaeiamyj01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyj02 on plaaeiamyj02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyw00 on plaaeiamyw00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyw01 on ip-10-154-193-51","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyw02 on plaaeiamyw02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyw03 on plaaeiamyw03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyw04 on ip-10-154-193-171","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiamyw05 on plaaeiamyw05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeifopj00 on plaaeifopj00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeifopj01 on plaaeifopj01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeifopj02 on plaaeifopj02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeifopj03 on plaaeifopj03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiprbw12 on plaaeiprbw12","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiprbw13 on ip-10-154-193-9","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiprbw14 on plaaeiprbw14","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeisaaa00 on plaaeisaaa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeisaaa03 on plaaeisaaa03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeisaaa04 on plaaeisaaa04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeisaad00 on plaaeisaad00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeisaad01 on plaaeisaad01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaeiti0d02 on plaaeiti0d02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaemco1d00 on plaaemco1d00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaemsaka06 on plaaemsaka06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaaemsakd01 on plaaemsakd01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaahmsaaa01 on plaahmsaaa01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawcbw4a02 on plaawcbw4a02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawcbw4a03 on plaawcbw4a03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawcf4pa03 on plaawcf4pa03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawcsifa03 on plaawcsifa03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawecrga00 on plaawecrga00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawecrgd00 on plaawecrgd00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bed14 on plaawi2bed14","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew56 on plaawi2bew56","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew57 on plaawi2bew57","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew58 on plaawi2bew58","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew59 on plaawi2bew59","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew60 on plaawi2bew60","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew61 on plaawi2bew61","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew62 on plaawi2bew62","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew63 on plaawi2bew63","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew81 on plaawi2bew81","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew93 on plaawi2bew93","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawi2bew96 on plaawi2bew96","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawie4ia05 on plaawie4ia05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawie4sa01 on plaawie4sa01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiexbj05 on plaawiexbj05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifolj00 on plaawifolj00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifolj03 on plaawifolj03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifolj04 on plaawifolj04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifolj07 on plaawifolj07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifoua09 on plaawifoua09","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifoua10 on plaawifoua10","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifoud07 on plaawifoud07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifoud12 on plaawifoud12","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawifoud13 on plaawifoud13","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiheaj02 on plaawiheaj02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiheaj03 on plaawiheaj03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaaa03 on plaawisaaa03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaaa04 on plaawisaaa04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaaa05 on plaawisaaa05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaaa08 on plaawisaaa08","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaia00 on plaawisaia00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaid02 on plaawisaid02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaid04 on plaawisaid04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawisaid05 on plaawisaid05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj24 on plaawiworj24","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj25 on plaawiworj25","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj26 on plaawiworj26","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj27 on plaawiworj27","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj36 on plaawiworj36","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj37 on plaawiworj37","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj44 on plaawiworj44","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawiworj45 on plaawiworj45","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmcrsa00 on plaawmcrsa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmcrsa01 on plaawmcrsa01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmcrsd02 on plaawmcrsd02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmcrsf00 on plaawmcrsf00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmcrsf01 on plaawmcrsf01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawme23d00 on plaawme23d00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawme24d00 on plaawme24d00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawme25d00 on plaawme25d00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmegtw06 on plaawmegtw06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmegtw07 on plaawmegtw07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexa00 on plaawmnexa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexa01 on plaawmnexa01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexa02 on plaawmnexa02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexa21 on plaawmnexa21","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexa22 on plaawmnexa22","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexa23 on plaawmnexa23","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexa24 on plaawmnexa24","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexd05 on plaawmnexd05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexj03 on plaawmnexj03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexj06 on plaawmnexj06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmnexj07 on plaawmnexj07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa02 on plaawmsaaa02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa03 on plaawmsaaa03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa04 on plaawmsaaa04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa05 on plaawmsaaa05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa06 on plaawmsaaa06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa07 on plaawmsaaa07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa08 on plaawmsaaa08","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa09 on plaawmsaaa09","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa11 on plaawmsaaa11","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa12 on plaawmsaaa12","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa13 on plaawmsaaa13","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaaa14 on plaawmsaaa14","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad00 on plaawmsaad00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad03 on plaawmsaad03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad04 on plaawmsaad04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad05 on plaawmsaad05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad06 on plaawmsaad06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad07 on plaawmsaad07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad08 on plaawmsaad08","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad09 on plaawmsaad09","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsaad14 on plaawmsaad14","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmseed04 on plaawmseed04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmseew00 on plaawmseew00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmseew01 on plaawmseew01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmserd02 on plaawmserd02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmserw00 on plaawmserw00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmserw01 on plaawmserw01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmsold02 on plaawmsold02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa00 on plaawmysaa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa01 on plaawmysaa01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa04 on plaawmysaa04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa05 on plaawmysaa05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa06 on plaawmysaa06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa07 on plaawmysaa07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa08 on plaawmysaa08","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa09 on plaawmysaa09","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa10 on plaawmysaa10","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa12 on plaawmysaa12","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa13 on plaawmysaa13","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysaa14 on plaawmysaa14","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysad01 on plaawmysad01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as plaawmysad03 on plaawmysad03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as sl0awcshpd02 on sl0awcshpd02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as sl0awi2bew08 on sl0awi2bew08","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacgegmf00 on slaacgegmf00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacggema01 on ip-10-152-25-244","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacgpo5f00 on slaacgpo5f00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaciamad03 on slaaciamad03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaciamad04 on slaaciamad04","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaciamaf00 on slaaciamaf00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacihecd02 on slaacihecd02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacihecj00 on slaacihecj00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacmpaod00 on slaacmpaod00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacmsa2d01 on slaacmsa2d01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaacmsuma00 on ip-10-152-25-168","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaecsaad02 on slaaecsaad02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaegin2j00 on slaaegin2j00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaei5rod01 on slaaei5rod01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeiercd00 on slaaeiercd00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeigdkj00 on slaaeigdkj00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeigdsd00 on slaaeigdsd00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeiinff01 on slaaeiinff01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeinesa00 on slaaeinesa00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeisaad05 on slaaeisaad05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeisaad06 on slaaeisaad06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeisaaf02 on slaaeisaaf02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeitdcj00 on slaaeitdcj00","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeitepa01 on slaaeitepa01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeitepd01 on slaaeitepd01","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeitera02 on slaaeitera02","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeivita03 on slaaeivita03","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeiwokj05 on slaaeiwokj05","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeiwokj06 on slaaeiwokj06","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeiwokj07 on slaaeiwokj07","Applicazione","Resource","9.0.00","Operational"
"Control-M/Agent Listener 9.0.00 identified as slaaeizeba00 on slaaeizeba00","Applicazione","Resource","9.0.00","Operational"
