"name","sys_class_name","category","version","operational_status"
"Control-M/Agent Listener 9.0.19 identified as Default on ewaawghcca03","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewaawiddmf00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewaawipiuf00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewaawmauca00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewaawmccia00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewazwdeusa02","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewazwdeusa03","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewazwdeusa07","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as Default on ewazwycysa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E2AAZISYSA00_1 on e2aazisysa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E6AAEGMLIA00_1 on e6aaegmlia00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E6AAEGSIHA05_1 on e6aaegsiha05","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E6AAEGSIHD01_1 on e6aaegsihd01","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as e6aaemb2ca00_01 on e6aaemb2ca00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E6AAEMB2CA00_2 on e6aaemb2ca00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E6AAZISYPA01_1 on e6aazisypa01","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMCO1A00_1 on e9aaemco1a00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMRPUA01_1 on e9aaemrpua01","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMRPUA02_1 on e9aaemrpua02","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMRPUA03_1 on e9aaemrpua03","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMRPUA04_1 on e9aaemrpua04","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMRPUA05_1 on e9aaemrpua05","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMRPUA06_1 on e9aaemrpua06","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMRPUA07_1 on e9aaemrpua07","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as E9AAEMSIAA00_1 on e9aaemsiaa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca06 on elaaemccca06.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca07 on elaaemccca07.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca09 on elaaemccca09.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca10 on elaaemccca10.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca11 on elaaemccca11.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca12 on elaaemccca12.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca13 on elaaemccca13.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca14 on elaaemccca14.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca15 on elaaemccca15.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca16 on elaaemccca16.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca17 on elaaemccca17.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca22 on elaaemccca22.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca23 on elaaemccca23.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaaemccca33 on elaaemccca33.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiboxj04 on elaawiboxj04","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiboxj05 on elaawiboxj05","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta03 on elaawiccta03.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta04 on elaawiccta04.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta05 on elaawiccta05.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta06 on elaawiccta06.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta10 on elaawiccta10.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta11 on elaawiccta11.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta13 on elaawiccta13.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta15 on elaawiccta15.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta18 on elaawiccta18.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta20 on elaawiccta20.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta25 on elaawiccta25.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta27 on elaawiccta27.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta36 on elaawiccta36.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta37 on elaawiccta37.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta38 on elaawiccta38.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta39 on elaawiccta39.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta40 on elaawiccta40.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta43 on elaawiccta43.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta44 on elaawiccta44.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta46 on elaawiccta46.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta51 on elaawiccta51.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta52 on elaawiccta52.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta57 on elaawiccta57.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta60 on elaawiccta60.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta64 on elaawiccta64.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta65 on elaawiccta65.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawiccta67 on elaawiccta67.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawicctd05 on elaawicctd05.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawicctd07 on elaawicctd07.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccia05 on elaawmccia05.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccia06 on elaawmccia06.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccia07 on elaawmccia07.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccia13 on elaawmccia13","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccia29 on elaawmccia29.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccia31 on elaawmccia31.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccoa10 on elaawmccoa10.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccod03 on elaawmccod03.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccod06 on elaawmccod06.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccod07 on elaawmccod07.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccod16 on elaawmccod16","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta02 on elaawmccta02.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta05 on elaawmccta05.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta06 on elaawmccta06.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta07 on elaawmccta07.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta08 on elaawmccta08.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta10 on elaawmccta10.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta12 on elaawmccta12.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmccta13 on elaawmccta13.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elaawmdcsa00 on elaawmdcsa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabwdccad00 on elabwdccad00.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabwdccad02 on elabwdccad02.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa00 on elabzdccaa00.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa01 on elabzdccaa01.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa02 on elabzdccaa02.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa03 on elabzdccaa03.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa04 on elabzdccaa04.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa05 on elabzdccaa05.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa06 on elabzdccaa06","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa07 on elabzdccaa07.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa08 on elabzdccaa08.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa09 on elabzdccaa09.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa10 on elabzdccaa10.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa11 on elabzdccaa11.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa12 on elabzdccaa12.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa13 on elabzdccaa13.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa14 on elabzdccaa14.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa15 on elabzdccaa15.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa16 on elabzdccaa16.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa17 on elabzdccaa17.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa18 on elabzdccaa18.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa19 on elabzdccaa19.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa20 on elabzdccaa20.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa21 on elabzdccaa21.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa22 on elabzdccaa22.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa23 on elabzdccaa23.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa24 on elabzdccaa24.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccaa25 on elabzdccaa25.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabzdccad01 on elabzdccad01.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabziexoj02 on elabziexoj02","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elabziexoj03 on elabziexoj03","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elazwdcoaa00 on elazwdcoaa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elazwdsnoa00 on elazwdsnoa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as elsdehe38000h2 on elsdehe38000h2.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEGAIVA00_1 on ewaaegaiva00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEGDCRA03_1 on ewaaegdcra03","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEGIN7A00_1 on ewaaegin7a00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEGPRAA00_1 on ewaaegpraa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEGPRDA00_1 on ewaaegprda00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEGSIDD00_1 on ewaaegsidd00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEGSO0A00_1 on ewaaegso0a00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEICUAA00_1 on ewaaeicuaa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEMANRA00_1 on ewaaemanra00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEMB2OA04_1 on ewaaemb2oa04","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAEMRPUA09_1 on ewaaemrpua09","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAWCGLAA02_2 on ewaawcglaa02","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as EWAAWCSAHA03_1 on ewaawcsaha03","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as ewazwmcisf08_1 on ewazwmcisf08","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as ewazwmcisf09_1 on ewazwmcisf09","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as ewazwmhogd02_1 on ewazwmhogd02","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as hl0awbtiea01 on hl0awbtiea01","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as hl0awbtiea02 on hl0awbtiea02","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as hl0aweitaa00 on hl0aweitaa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as plaahmsaad00 on plaahmsaad00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as S6AAEGCOBF00_1 on s6aaegcobf00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemccca00 on slaaemccca00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemccca01 on slaaemccca01.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemccca02 on slaaemccca02.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemccca03 on slaaemccca03.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemccca05 on slaaemccca05","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemccca06 on slaaemccca06.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemcccd00 on slaaemcccd00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemcccd01 on slaaemcccd01.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slaaemweea00 on slaaemweea00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slabzdccaa00 on slabzdccaa00.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slabzdccaa02 on slabzdccaa02.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slabzdccaa03 on slabzdccaa03","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slabzdccaa06 on slabzdccaa06.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slabzdccaa07 on slabzdccaa07","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as slabzdccad01 on slabzdccad01.enelint.global","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as tl0awtclio00 on tl0awtclio00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.19 identified as XXXX on hl0aweitaa00","Applicazione","Resource","9.0.19","Operational"
"Control-M/Agent Listener 9.0.20 identified as claazmsaad00 on claazmsaad00","Applicazione","Resource","9.0.20","Operational"
"Control-M/Agent Listener 9.0.20 identified as elaaeigdsd00 on elaaeigdsd00","Applicazione","Resource","9.0.20","Operational"
"Control-M/Agent Listener 9.0.20 identified as elaaemkrod16.enelint.global on elaaemkrod16","Applicazione","Resource","9.0.20","Operational"
"Control-M/Agent Listener 9.0.20 identified as elaapiadnd01 on elaapiadnd01","Applicazione","Resource","9.0.20","Operational"
"Control-M/Agent Listener 9.0.20 identified as elaawgdgrd02 on elaawgdgrd02","Applicazione","Resource","9.0.20","Operational"
"Control-M/Agent Listener 9.0.20 identified as elaawitixd03 on elaawitixd03","Applicazione","Resource","9.0.20","Operational"
"Control-M/Agent Listener 9.0.21 identified as cl0aembsaa00 on cl0aembsaa00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as cl0aembsaa01 on cl0aembsaa01","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as cl0awcbgpa00 on cl0awcbgpa00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claacismdd03 on claacismdd03","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claacismdd04 on claacismdd04","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claacmpaoa00 on claacmpaoa00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claaemgeta42 on claaemgeta42","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claaemgeta47 on claaemgeta47","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claaemgeta57 on claaemgeta57","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claaemgeta58 on claaemgeta58","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claaemgeta59 on claaemgeta59","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claaemlocj01 on claaemlocj01","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claaemweew03 on claaemweew03","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claahihehj00 on claahihehj00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claahihehj01 on claahihehj01","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claahmpagd01 on claahmpagd01","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawcsltd00 on claawcsltd00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawiexba18 on claawiexba18","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawiexbf12 on claawiexbf12","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawiexbf13 on claawiexbf13","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawige0d01 on claawige0d01","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawismid04 on claawismid04","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawmaucd07 on claawmaucd07","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawmmina64 on claawmmina64","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawmpand02 on claawmpand02","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawmysad02 on claawmysad02","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claawmysad03 on claawmysad03","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claazisaca00 on claazisaca00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claazisacf00 on claazisacf00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claazmsaaa00 on claazmsaaa00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as claazmsaaa01 on claazmsaaa01","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as clabzise6j03 on clabzise6j03","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as E6AAWDSC0A00_1 on e6aawdsc0a00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as el0awdctma21 on el0awdctma21","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as el0awdctma23 on el0awdctma23","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as el0awdctma33 on el0awdctma33","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as el0awdctms24.enelint.global on el0awdctms24","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaaaisccd01 on elaaaisccd01","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaacifoed02 on elaacifoed02","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaacihecj00 on elaacihecj00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaacismdd04 on elaacismdd04","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaacismdd05 on elaacismdd05","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaacmpaoa00 on elaacmpaoa00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaacmsaad00 on elaacmsaad00","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaaegmyba21 on elaaegmyba21","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaaegpryd02 on elaaegpryd02","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaaeiaisd02 on elaaeiaisd02","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaaeiexsa3a on elaaeiexsa3a","Applicazione","Resource","9.0.21","Operational"
"Control-M/Agent Listener 9.0.21 identified as elaaeiextd12 on elaaeiextd12","Applicazione","Resource","9.0.21","Operational"
