"name","sys_class_name","category","version","operational_status"
".NET Common Language Runtime:4.0 : e9aapmausa00","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : e9aawcgpaa02","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : e9aawgmomf02","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : e9aawgsiaa01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : e9aazdvira06","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : e9aazmsyia09","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : e9abwgpioa14","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : e9apkvdaa03","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzckcolp-01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzckcolp-20","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-03","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-06","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-09","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-10","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-100","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-11","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-13","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-22","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-24","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-27","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-28","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-29","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-30","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-37","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-38","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-44","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-45","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-48","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-50","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-52","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-57","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-61","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-62","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-66","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-68","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-70","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-72","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-74","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-75","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-77","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-78","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-80","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-83","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-85","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-86","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-91","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-92","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-93","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-94","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-96","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-98","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzekespp-99","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzgkglbp-19","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzgkglbp-20","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzgkglbp-21","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevznkarcap-01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevznkarcap-05","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevznkarcap-10","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzpkchlp-01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzpkchlp-04","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwkalgrp-02","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwkalgrp-03","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwkbeatp-07","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwkbeatp-08","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-03","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-04","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-05","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-11","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-13","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-16","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzwksysp-17","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-02","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-03","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-06","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-07","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-102","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-103","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-105","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-107","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-110","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-111","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-113","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-114","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-115","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-117","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-118","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-12","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-122","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-124","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-125","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-126","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-127","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-129","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-13","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-133","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-134","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-135","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-136","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-137","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-138","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-139","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-14","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-140","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-143","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-146","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-148","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-149","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-150","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-151","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-155","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-159","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-16","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-161","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-162","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-166","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-167","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-17","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-172","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-175","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-176","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-18","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-181","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-188","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-19","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-194","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-197","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-203","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-21","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-213","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-217","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-225","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-230","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-396","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-402","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkamplp-410","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-02","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-03","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-04","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-05","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-06","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-07","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-08","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-09","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-10","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-11","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-12","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-13","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-15","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-16","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-17","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-18","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-19","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-20","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-21","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-22","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-23","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-24","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-25","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbrap-26","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-01","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-02","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-03","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-04","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-05","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-06","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-07","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-09","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-11","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-12","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-14","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-15","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-17","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-18","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-19","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-20","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-21","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-22","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-23","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-24","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-25","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-26","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-27","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-28","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-29","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-30","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-31","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-32","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-33","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkbriop-34","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-118","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-125","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-161","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-165","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-187","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-194","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-206","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-216","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-22","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-220","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-225","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-228","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-230","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-240","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-243","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-26","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-27","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-271","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-272","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-274","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-277","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-28","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-282","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-284","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-287","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-289","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-295","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-297","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-306","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-311","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-33","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-353","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-354","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-356","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-358","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-360","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-361","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-362","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-363","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-364","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-365","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-367","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-372","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-375","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-376","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-383","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-385","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-389","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-39","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-392","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-395","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-398","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-40","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-402","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-404","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-406","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-41","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-414","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-418","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-420","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-421","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-423","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-427","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-428","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-432","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-436","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-439","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-441","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-443","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-445","Applicazione","Resource","4.0","Operational"
".NET Common Language Runtime:4.0 : eevzzkcoelp-446","Applicazione","Resource","4.0","Operational"
